state,scenario,urban_fiber_locations,urban_fw_locations,urban_sat_locations,rural_fiber_locations,rural_fw_locations,rural_sat_locations,tribal_fiber_locations,tribal_fw_locations,tribal_sat_locations,cost_urban_fiber,cost_urban_fw,cost_urban_sat,cost_rural_fiber,cost_rural_fw,cost_rural_sat,cost_tribal_fiber,cost_tribal_fw,cost_tribal_sat,fiber_spent,fw_spent,sat_spent,total_spent,fiber_served,fw_served,sat_served,fiber_ratio,fw_ratio,sat_ratio,remaining_funds,unserved_remaining,success,message
ND,ALL_M,155.0,0.0,0.0,2690.0,1.0,0.0,71.0,0.0,625.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,128598500.0,1500.0,1562500.0,130162500.0,2916.0,1.0,625.0,0.8232636928289102,0.000282326369282891,0.17645398080180688,315.1200000047684,0.0,True,
OH,ALL_M,115575.0,0.0,0.0,1692.0,8358.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,781147500.0,12537000.0,0.0,793684500.0,117267.0,8358.0,0.0,0.9334686567164179,0.0665313432835821,0.0,3607.6299999952316,0.0,True,
OK,ALL_M,70618.0,0.0,1.0,6622.0,37700.0,0.0,0.0,0.0,4849.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,728759800.0,56550000.0,12123850.0,797433650.0,77240.0,37700.0,4850.0,0.6447950580181985,0.3147174221554387,0.040487519826362804,2041.25,0.0,True,
OR,ALL_M,37018.0,0.0,0.0,7725.0,55667.0,0.0,0.0,0.0,12791.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,573434800.0,83500500.0,31977500.0,688912800.0,44743.0,55667.0,12791.0,0.39525269211402725,0.49175360641690447,0.1129937014690683,2132.1699999570847,0.0,True,
PA,ALL_M,164341.0,0.0,0.0,2564.0,28792.0,0.0,0.0,0.0,283.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1117860100.0,43188000.0,707500.0,1161755600.0,166905.0,28792.0,283.0,0.8516430247984488,0.14691295030105112,0.001444024900500051,22672.41000008583,0.0,True,
RI,ALL_M,2494.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,16896400.0,0.0,0.0,16896400.0,2525.0,0.0,0.0,1.0,0.0,0.0,91822420.75,0.0,True,
SC,ALL_M,71992.0,0.0,1.0,2424.0,2172.0,0.0,0.0,0.0,18.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,548231200.0,3258000.0,46350.0,551535550.0,74416.0,2172.0,19.0,0.9713994804652316,0.028352500424243216,0.00024801911052514783,433.0499999523163,0.0,True,
SD,ALL_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Stage2A infeasible: Infeasible
TN,ALL_M,95400.0,0.0,0.0,4870.0,8138.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,801090000.0,12207000.0,0.0,813297000.0,100270.0,8138.0,0.0,0.9249317393550291,0.07506826064497085,0.0,22680.22000002861,0.0,True,
TX,ALL_M,309346.0,0.0,0.0,28077.0,95224.0,0.0,0.0,0.0,7716.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,3150475600.0,142836000.0,19290000.0,3312601600.0,337423.0,95224.0,7716.0,0.7662383079414029,0.2162397839963848,0.01752190806221231,14855.449999809265,0.0,True,
UT,ALL_M,24063.0,0.0,0.0,2880.0,16025.0,0.0,0.0,0.0,6782.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,276384300.0,24037500.0,16955000.0,317376800.0,26943.0,16025.0,6782.0,0.54156783919598,0.3221105527638191,0.136321608040201,22942.0,0.0,True,
VT,ALL_M,15900.0,0.0,0.0,2275.0,19682.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,199365000.0,29523000.0,0.0,228888000.0,18175.0,19682.0,0.0,0.48009615130623134,0.5199038486937687,0.0,25019.080000013113,0.0,True,
VA,ALL_M,217807.0,0.0,0.0,2083.0,39403.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1422357700.0,59104500.0,0.0,1481462200.0,219890.0,39403.0,0.0,0.8480367769280313,0.15196322307196877,0.0,27373.0,0.0,True,
WA,ALL_M,106473.0,0.0,0.0,8308.0,89224.0,0.0,0.0,0.0,28216.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1023345300.0,133836000.0,70540000.0,1227721300.0,114781.0,89224.0,28216.0,0.494274850250408,0.38422020402978196,0.12150494571981,20766.299999952316,0.0,True,
WV,ALL_M,119646.0,0.0,0.0,10088.0,17977.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1183800600.0,26965500.0,0.0,1210766100.0,129734.0,17977.0,0.0,0.8782961323124209,0.12170386768757913,0.0,34870.0,0.0,True,
WI,ALL_M,113911.0,0.0,0.0,3340.0,86363.0,0.0,0.0,0.0,32448.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,845157100.0,129544500.0,81120000.0,1055821600.0,117251.0,86363.0,32448.0,0.49669578331116404,0.36584880243325907,0.13745541425557692,1973.710000038147,0.0,True,
WY,ALL_M,19675.0,0.0,0.0,4089.0,26539.0,0.0,0.0,0.0,1609.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,304022500.0,39808500.0,4022500.0,347853500.0,23764.0,26539.0,1609.0,0.4577746956387733,0.5112305439975343,0.030994760363692402,24421.269999980927,0.0,True,
AL,ALL_H,128228.0,40820.0,1.0,0.0,37310.0,0.0,0.0,920.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1282280000.0,118936000.0,1500.0,1401217500.0,128228.0,79050.0,1.0,0.6186251380988909,0.3813700374857077,4.824415401463728e-06,4401.7699999809265,0.0,True,
AK,ALL_H,5043.0,0.0,0.0,10368.0,68625.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,879870000.0,137250000.0,0.0,1017120000.0,15411.0,68625.0,0.0,0.18338569184635156,0.8166143081536484,0.0,19672.419999957085,0.0,True,
AZ,ALL_H,78090.0,14514.0,0.0,0.0,69186.0,0.0,0.0,15611.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,780900000.0,212207800.0,0.0,993107800.0,78090.0,99311.0,0.0,0.4401891759347467,0.5598108240652533,0.0,4431.370000004768,0.0,True,
AR,ALL_H,80111.0,0.0,1.0,2282.0,20313.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,983670000.0,40626000.0,1500.0,1024297500.0,82393.0,20313.0,1.0,0.8022140652535854,0.19777619831170223,9.736434712337036e-06,6493.860000014305,0.0,True,
CA,ALL_H,118350.0,0.0,0.0,4224.0,93442.0,0.0,0.0,41000.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1521420000.0,342684000.0,0.0,1864104000.0,122574.0,134442.0,0.0,0.4769119432253245,0.5230880567746755,0.0,32508.930000066757,0.0,True,
CO,ALL_H,51123.0,0.0,0.0,2222.0,61975.0,0.0,0.0,3565.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,688990000.0,137497000.0,0.0,826487000.0,53345.0,65540.0,0.0,0.44871093914286914,0.5512890608571308,0.0,35650.40999996662,0.0,True,
CT,ALL_H,4618.0,0.0,0.0,457.0,0.0,0.0,4.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,83164000.0,0.0,0.0,83164000.0,5079.0,0.0,0.0,1.0,0.0,0.0,61016792.71000001,0.0,True,
DE,ALL_H,5959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,59590000.0,0.0,0.0,59590000.0,5959.0,0.0,0.0,1.0,0.0,0.0,48158384.66,0.0,True,
DC,ALL_H,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,990000.0,0.0,0.0,990000.0,99.0,0.0,0.0,1.0,0.0,0.0,99704786.93,0.0,True,
FL,ALL_H,96604.0,113298.0,9.0,0.0,27126.0,0.0,0.0,9563.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,966040000.0,203889400.0,13500.0,1169942900.0,96604.0,149987.0,9.0,0.39174371451743717,0.6082197891321979,3.649635036496351e-05,4492.700000047684,0.0,True,
GA,ALL_H,121161.0,56181.0,6.0,0.0,19705.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1211610000.0,95591000.0,9000.0,1307210000.0,121161.0,75886.0,6.0,0.6148650363100283,0.3851045150289516,3.044866102013164e-05,4371.299999952316,0.0,True,
HI,ALL_H,4614.0,39473.0,6.0,0.0,31929.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,46140000.0,103331000.0,9000.0,149480000.0,4614.0,71402.0,6.0,0.06069295730183368,0.9392281181763174,7.892452184893847e-05,4493.569999992847,0.0,True,
ID,ALL_H,30701.0,0.0,0.0,1595.0,53565.0,0.0,0.0,10911.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,434610000.0,148591800.0,0.0,583201800.0,32296.0,64476.0,0.0,0.3337328979456868,0.6662671020543133,0.0,54449.87999999523,0.0,True,
IL,ALL_H,92091.0,67523.0,9.0,0.0,25985.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,920910000.0,119493000.0,13500.0,1040416500.0,92091.0,93508.0,9.0,0.49615857075126074,0.5037929399594845,4.8489289254773504e-05,4251.5,0.0,True,
IN,ALL_H,81158.0,24848.0,0.0,0.0,15839.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,811580000.0,56526000.0,0.0,868106000.0,81158.0,40687.0,0.0,0.6660757519799746,0.33392424802002546,0.0,3929.789999961853,0.0,True,
IA,ALL_H,32139.0,11202.0,0.0,0.0,39368.0,0.0,0.0,1053.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,321390000.0,93939400.0,0.0,415329400.0,32139.0,51623.0,0.0,0.3836942766409589,0.6163057233590411,0.0,1913.0,0.0,True,
KS,ALL_H,24896.0,0.0,0.0,1394.0,39241.0,0.0,0.0,3342.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,360480000.0,91181600.0,0.0,451661600.0,26290.0,42583.0,0.0,0.3817170734540386,0.6182829265459614,0.0,64398.14999997616,0.0,True,
KY,ALL_H,97846.0,39193.0,0.0,0.0,34259.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,978460000.0,107711000.0,0.0,1086171000.0,97846.0,73452.0,0.0,0.5712033999229413,0.4287966000770587,0.0,1536.8599998950958,0.0,True,
LA,ALL_H,130453.0,9357.0,5.0,0.0,15827.0,0.0,0.0,2632.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1304530000.0,51012600.0,7500.0,1355550100.0,130453.0,27816.0,5.0,0.8242225507663925,0.17574585844800789,3.159078559965629e-05,4452.9400000572205,0.0,True,
ME,ALL_H,20307.0,2188.0,0.0,0.0,29061.0,0.0,0.0,2262.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,203070000.0,68905600.0,0.0,271975600.0,20307.0,33511.0,0.0,0.37732728826786577,0.6226727117321342,0.0,2123.0699999928474,0.0,True,
MD,ALL_H,25419.0,7769.0,2.0,0.0,2886.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,254190000.0,13541000.0,3000.0,267734000.0,25419.0,10655.0,2.0,0.7045958531988026,0.2953487082825147,5.5438518682780794e-05,4400.710000008345,0.0,True,
MA,ALL_H,8066.0,0.0,0.0,518.0,0.0,0.0,55.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,127930000.0,0.0,0.0,127930000.0,8639.0,0.0,0.0,1.0,0.0,0.0,19492464.389999986,0.0,True,
MI,ALL_H,131409.0,0.0,0.0,173.0,67108.0,0.0,0.0,25580.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1327930000.0,231420000.0,0.0,1559350000.0,131582.0,92688.0,0.0,0.5867124448209747,0.41328755517902527,0.0,12479.289999961853,0.0,True,
MN,ALL_H,40929.0,0.0,0.0,763.0,50184.0,0.0,0.0,21341.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,470330000.0,181463800.0,0.0,651793800.0,41692.0,71525.0,0.0,0.3682485845765212,0.6317514154234788,0.0,45568.200000047684,0.0,True,
MS,ALL_H,111794.0,0.0,0.0,226.0,22222.0,0.0,0.0,6062.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1136020000.0,67479600.0,0.0,1203499600.0,112020.0,28284.0,0.0,0.7984091686623332,0.20159083133766678,0.0,61963.049999952316,0.0,True,
MO,ALL_H,133646.0,0.0,0.0,3513.0,59379.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1617500000.0,118758000.0,0.0,1736258000.0,137159.0,59379.0,0.0,0.6978752200592252,0.3021247799407748,0.0,44708.390000104904,0.0,True,
MT,ALL_H,11015.0,0.0,0.0,4245.0,59021.0,0.0,0.0,16100.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,449750000.0,179222000.0,0.0,628972000.0,15260.0,75121.0,0.0,0.1688407961850389,0.8311592038149611,0.0,1798.5900000333786,0.0,True,
NE,ALL_H,10069.0,0.0,0.0,2439.0,42361.0,0.0,0.0,6502.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,295810000.0,109429600.0,0.0,405239600.0,12508.0,48863.0,0.0,0.20380961692004368,0.7961903830799564,0.0,41470.410000026226,0.0,True,
NV,ALL_H,12498.0,0.0,0.0,3394.0,4545.0,0.0,0.0,2914.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,396500000.0,20163200.0,0.0,416663200.0,15892.0,7459.0,0.0,0.680570425249454,0.319429574750546,0.0,3029.7400000095367,0.0,True,
NH,ALL_H,10332.0,0.0,0.0,1003.0,6478.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,183560000.0,12956000.0,0.0,196516000.0,11335.0,6478.0,0.0,0.6363330152136081,0.363666984786392,0.0,44278.96999999881,0.0,True,
NJ,ALL_H,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,199540000.0,0.0,0.0,199540000.0,15593.0,0.0,0.0,1.0,0.0,0.0,64149548.650000006,0.0,True,
NM,ALL_H,35520.0,0.0,0.0,2763.0,31280.0,0.0,0.0,9607.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,576240000.0,99066600.0,0.0,675306600.0,38283.0,40887.0,0.0,0.4835543766578249,0.516445623342175,0.0,65712.0,0.0,True,
NY,ALL_H,60416.0,6803.0,0.0,0.0,24118.0,0.0,0.0,1425.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,604160000.0,60454000.0,0.0,664614000.0,60416.0,32346.0,0.0,0.6513011793622389,0.34869882063776114,0.0,4251.490000009537,0.0,True,
NC,ALL_H,139995.0,38657.0,5.0,0.0,35228.0,0.0,0.0,6296.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1399950000.0,133037800.0,7500.0,1532995300.0,139995.0,80181.0,5.0,0.6358178044427085,0.36415948696754036,2.2708589751159275e-05,4181.150000095367,0.0,True,
ND,ALL_H,154.0,1.0,0.0,1546.0,1145.0,0.0,0.0,696.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,125220000.0,4935800.0,0.0,130155800.0,1700.0,1842.0,0.0,0.47995482778091475,0.5200451722190853,0.0,7015.120000004768,0.0,True,
OH,ALL_H,73112.0,42461.0,2.0,0.0,10050.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,731120000.0,62561000.0,3000.0,793684000.0,73112.0,52511.0,2.0,0.5819860696517413,0.4179980099502488,1.5920398009950247e-05,4107.629999995232,0.0,True,
OK,ALL_H,68860.0,1755.0,4.0,0.0,44322.0,0.0,0.0,4849.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,688600000.0,108825200.0,6000.0,797431200.0,68860.0,50926.0,4.0,0.5748393021120294,0.42512730611904165,3.339176892895901e-05,4491.25,0.0,True,
OR,ALL_H,37018.0,0.0,0.0,1837.0,61555.0,0.0,0.0,12791.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,517140000.0,171715800.0,0.0,688855800.0,38855.0,74346.0,0.0,0.3432390173231685,0.6567609826768315,0.0,59132.169999957085,0.0,True,
PA,ALL_H,103738.0,60596.0,7.0,0.0,31356.0,0.0,0.0,283.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1037380000.0,124383400.0,10500.0,1161773900.0,103738.0,92235.0,7.0,0.5293295234207572,0.47063475864884174,3.571793040106133e-05,4372.410000085831,0.0,True,
RI,ALL_H,2494.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,27576000.0,0.0,0.0,27576000.0,2525.0,0.0,0.0,1.0,0.0,0.0,81142820.75,0.0,True,
SC,ALL_H,52253.0,19737.0,3.0,0.0,4596.0,0.0,0.0,18.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,522530000.0,28997400.0,4500.0,551531900.0,52253.0,24351.0,3.0,0.6820917148563447,0.31786912423146707,3.9160912188181237e-05,4083.0499999523163,0.0,True,
SD,ALL_H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Stage2A infeasible: Infeasible
TN,ALL_H,76878.0,18522.0,0.0,0.0,13008.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,768780000.0,44538000.0,0.0,813318000.0,76878.0,31530.0,0.0,0.7091543059552801,0.29084569404471994,0.0,1680.2200000286102,0.0,True,
TX,ALL_H,303038.0,6305.0,3.0,0.0,123301.0,0.0,0.0,7716.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,3030380000.0,282227800.0,4500.0,3312612300.0,303038.0,137322.0,3.0,0.6881549993982238,0.31183818804032126,6.812561454981459e-06,4155.449999809265,0.0,True,
UT,ALL_H,24063.0,0.0,0.0,169.0,18736.0,0.0,0.0,6782.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,254150000.0,63243600.0,0.0,317393600.0,24232.0,25518.0,0.0,0.4870753768844221,0.5129246231155778,0.0,6142.0,0.0,True,
VT,ALL_H,15900.0,0.0,0.0,333.0,21624.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,185640000.0,43248000.0,0.0,228888000.0,16233.0,21624.0,0.0,0.428797844520168,0.571202155479832,0.0,25019.080000013113,0.0,True,
VA,ALL_H,131190.0,86617.0,0.0,0.0,41486.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1311900000.0,169589000.0,0.0,1481489000.0,131190.0,128103.0,0.0,0.5059527252953223,0.49404727470467774,0.0,573.0,0.0,True,
WA,ALL_H,90998.0,15475.0,0.0,0.0,97532.0,0.0,0.0,28216.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,909980000.0,317759800.0,0.0,1227739800.0,90998.0,141223.0,0.0,0.3918594786862515,0.6081405213137485,0.0,2266.2999999523163,0.0,True,
WV,ALL_H,115002.0,4639.0,5.0,0.0,28065.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1150020000.0,60769000.0,7500.0,1210796500.0,115002.0,32704.0,5.0,0.7785608383938908,0.2214053117235683,3.384988254090758e-05,4470.0,0.0,True,
WI,ALL_H,71022.0,42885.0,4.0,0.0,89703.0,0.0,0.0,32448.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,710220000.0,345593400.0,6000.0,1055819400.0,71022.0,165036.0,4.0,0.3008616380442426,0.699121417254789,1.694470096838966e-05,4173.710000038147,0.0,True,
WY,ALL_H,19675.0,0.0,0.0,1073.0,29555.0,0.0,0.0,1609.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,282590000.0,65224200.0,0.0,347814200.0,20748.0,31164.0,0.0,0.39967637540453077,0.6003236245954693,0.0,63721.26999998093,0.0,True,
AL,URBAN_FRIENDLY,169049.0,0.0,0.0,12194.0,25116.0,0.0,0.0,920.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1347427800.0,53728000.0,0.0,1401155800.0,181243.0,26036.0,0.0,0.8743915206074904,0.1256084793925096,0.0,66101.76999998093,0.0,True,
AK,URBAN_FRIENDLY,5043.0,0.0,0.0,10872.0,68121.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,880854600.0,136242000.0,0.0,1017096600.0,15915.0,68121.0,0.0,0.18938312151934886,0.8106168784806511,0.0,43072.419999957085,0.0,True,
AZ,URBAN_FRIENDLY,92604.0,0.0,0.0,7585.0,61601.0,0.0,0.0,15611.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,810528800.0,182523800.0,0.0,993052600.0,100189.0,77212.0,0.0,0.5647600633592821,0.4352399366407179,0.0,59631.37000000477,0.0,True,
AR,URBAN_FRIENDLY,80112.0,0.0,0.0,10293.0,12302.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,999686400.0,24604000.0,0.0,1024290400.0,90405.0,12302.0,0.0,0.8802223801688298,0.11977761983117022,0.0,13593.860000014305,0.0,True,
CA,URBAN_FRIENDLY,118350.0,0.0,0.0,16059.0,81607.0,0.0,0.0,41000.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1545090000.0,319014000.0,0.0,1864104000.0,134409.0,122607.0,0.0,0.5229596600989822,0.47704033990101785,0.0,32508.930000066757,0.0,True,
CO,URBAN_FRIENDLY,51123.0,0.0,0.0,7334.0,56863.0,0.0,0.0,3565.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,699190600.0,127273000.0,0.0,826463600.0,58457.0,60428.0,0.0,0.49171047651091393,0.5082895234890861,0.0,59050.40999996662,0.0,True,
CT,URBAN_FRIENDLY,4618.0,0.0,0.0,457.0,0.0,0.0,4.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,47143600.0,0.0,0.0,47143600.0,5079.0,0.0,0.0,1.0,0.0,0.0,97037192.71000001,0.0,True,
DE,URBAN_FRIENDLY,5959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,13109800.0,0.0,0.0,13109800.0,5959.0,0.0,0.0,1.0,0.0,0.0,94638584.66,0.0,True,
DC,URBAN_FRIENDLY,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,217800.0,0.0,0.0,217800.0,99.0,0.0,0.0,1.0,0.0,0.0,100476986.93,0.0,True,
FL,URBAN_FRIENDLY,209911.0,0.0,0.0,7917.0,19209.0,0.0,0.0,9563.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1095164200.0,74757400.0,0.0,1169921600.0,217828.0,28772.0,0.0,0.8833252230332522,0.11667477696674777,0.0,25792.700000047684,0.0,True,
GA,URBAN_FRIENDLY,177348.0,0.0,0.0,11251.0,8454.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1290245600.0,16908000.0,0.0,1307153600.0,188599.0,8454.0,0.0,0.9570978366226345,0.04290216337736548,0.0,60771.299999952316,0.0,True,
HI,URBAN_FRIENDLY,35965.0,8127.0,1.0,0.0,31929.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,79123000.0,70359600.0,1200.0,149483800.0,35965.0,40056.0,1.0,0.47308673804951196,0.5269001078635132,1.3154086974823077e-05,693.5699999928474,0.0,True,
ID,URBAN_FRIENDLY,30701.0,0.0,0.0,4665.0,50495.0,0.0,0.0,10911.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,440742200.0,142451800.0,0.0,583194000.0,35366.0,61406.0,0.0,0.36545695035754144,0.6345430496424586,0.0,62249.87999999523,0.0,True,
IL,URBAN_FRIENDLY,159623.0,0.0,0.0,8170.0,17815.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1004770600.0,35630000.0,0.0,1040400600.0,167793.0,17815.0,0.0,0.904018145769579,0.0959818542304211,0.0,20151.5,0.0,True,
IN,URBAN_FRIENDLY,106006.0,0.0,0.0,7733.0,8106.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,851853200.0,16212000.0,0.0,868065200.0,113739.0,8106.0,0.0,0.93347285485658,0.06652714514341992,0.0,44729.78999996185,0.0,True,
