state,scenario,urban_fiber_locations,urban_fw_locations,urban_sat_locations,rural_fiber_locations,rural_fw_locations,rural_sat_locations,tribal_fiber_locations,tribal_fw_locations,tribal_sat_locations,cost_urban_fiber,cost_urban_fw,cost_urban_sat,cost_rural_fiber,cost_rural_fw,cost_rural_sat,cost_tribal_fiber,cost_tribal_fw,cost_tribal_sat,fiber_spent,fw_spent,sat_spent,total_spent,fiber_served,fw_served,sat_served,fiber_ratio,fw_ratio,sat_ratio,remaining_funds,unserved_remaining,success,message
CT,TRIBAL_FRIENDLY,4618.0,0.0,0.0,457.0,0.0,0.0,4.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,83060000.0,0.0,0.0,83060000.0,5079.0,0.0,0.0,1.0,0.0,0.0,61120792.71000001,0.0,True,
DE,TRIBAL_FRIENDLY,5959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,59590000.0,0.0,0.0,59590000.0,5959.0,0.0,0.0,1.0,0.0,0.0,48158384.66,0.0,True,
DC,TRIBAL_FRIENDLY,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,990000.0,0.0,0.0,990000.0,99.0,0.0,0.0,1.0,0.0,0.0,99704786.93,0.0,True,
FL,TRIBAL_FRIENDLY,98517.0,111394.0,0.0,0.0,27126.0,0.0,0.0,9563.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,985170000.0,184772000.0,0.0,1169942000.0,98517.0,148083.0,0.0,0.39950121654501214,0.6004987834549879,0.0,5392.700000047684,0.0,True,
GA,TRIBAL_FRIENDLY,121161.0,56187.0,0.0,0.0,19705.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1211610000.0,95597000.0,0.0,1307207000.0,121161.0,75892.0,0.0,0.6148650363100283,0.38513496368997174,0.0,7371.299999952316,0.0,True,
HI,TRIBAL_FRIENDLY,4614.0,39479.0,0.0,0.0,31929.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,46140000.0,103337000.0,0.0,149477000.0,4614.0,71408.0,0.0,0.06069295730183368,0.9393070426981663,0.0,7493.569999992847,0.0,True,
ID,TRIBAL_FRIENDLY,30701.0,0.0,0.0,0.0,55160.0,0.0,1847.0,9064.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,454770000.0,128448000.0,0.0,583218000.0,32548.0,64224.0,0.0,0.33633695697102467,0.6636630430289753,0.0,38249.87999999523,0.0,True,
IL,TRIBAL_FRIENDLY,92091.0,67532.0,0.0,0.0,25985.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,920910000.0,119502000.0,0.0,1040412000.0,92091.0,93517.0,0.0,0.49615857075126074,0.5038414292487393,0.0,8751.5,0.0,True,
IN,TRIBAL_FRIENDLY,81158.0,24848.0,0.0,0.0,15839.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,811580000.0,56526000.0,0.0,868106000.0,81158.0,40687.0,0.0,0.6660757519799746,0.33392424802002546,0.0,3929.789999961853,0.0,True,
IA,TRIBAL_FRIENDLY,32349.0,10992.0,0.0,0.0,39368.0,0.0,0.0,1053.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,323490000.0,91834000.0,0.0,415324000.0,32349.0,51413.0,0.0,0.38620138010076166,0.6137986198992383,0.0,7313.0,0.0,True,
KS,TRIBAL_FRIENDLY,24895.0,0.0,1.0,0.0,40635.0,0.0,1472.0,1870.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,366710000.0,85010000.0,1500.0,451721500.0,26367.0,42505.0,1.0,0.3828350732507659,0.6171504072713545,1.4519477879575451e-05,4498.149999976158,0.0,True,
KY,TRIBAL_FRIENDLY,97846.0,39193.0,0.0,0.0,34259.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,978460000.0,107711000.0,0.0,1086171000.0,97846.0,73452.0,0.0,0.5712033999229413,0.4287966000770587,0.0,1536.8599998950958,0.0,True,
LA,TRIBAL_FRIENDLY,130980.0,8835.0,0.0,0.0,15827.0,0.0,0.0,2632.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1309800000.0,45753000.0,0.0,1355553000.0,130980.0,27294.0,0.0,0.8275522195685963,0.17244778043140377,0.0,1552.9400000572205,0.0,True,
ME,TRIBAL_FRIENDLY,20759.0,1736.0,0.0,0.0,29061.0,0.0,0.0,2262.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,207590000.0,64382000.0,0.0,271972000.0,20759.0,33059.0,0.0,0.3857259652904233,0.6142740347095768,0.0,5723.069999992847,0.0,True,
MD,TRIBAL_FRIENDLY,25419.0,7771.0,0.0,0.0,2886.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,254190000.0,13543000.0,0.0,267733000.0,25419.0,10657.0,0.0,0.7045958531988026,0.2954041468011975,0.0,5400.710000008345,0.0,True,
MA,TRIBAL_FRIENDLY,8066.0,0.0,0.0,518.0,0.0,0.0,55.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,126500000.0,0.0,0.0,126500000.0,8639.0,0.0,0.0,1.0,0.0,0.0,20922464.389999986,0.0,True,
MI,TRIBAL_FRIENDLY,131409.0,0.0,0.0,763.0,66518.0,0.0,0.0,25580.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1375130000.0,184196000.0,0.0,1559326000.0,132172.0,92098.0,0.0,0.5893432023899764,0.4106567976100236,0.0,36479.28999996185,0.0,True,
MN,TRIBAL_FRIENDLY,40929.0,0.0,0.0,1256.0,49691.0,0.0,0.0,21341.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,509770000.0,142064000.0,0.0,651834000.0,42185.0,71032.0,0.0,0.37260305431163165,0.6273969456883683,0.0,5368.200000047684,0.0,True,
MS,TRIBAL_FRIENDLY,111794.0,0.0,0.0,0.0,22448.0,0.0,366.0,5696.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1147220000.0,56288000.0,0.0,1203508000.0,112160.0,28144.0,0.0,0.7994070019386476,0.2005929980613525,0.0,53563.049999952316,0.0,True,
MO,TRIBAL_FRIENDLY,133646.0,0.0,0.0,3513.0,59379.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1617500000.0,118758000.0,0.0,1736258000.0,137159.0,59379.0,0.0,0.6978752200592252,0.3021247799407748,0.0,44708.390000104904,0.0,True,
MT,TRIBAL_FRIENDLY,11015.0,0.0,0.0,0.0,63266.0,0.0,4616.0,11484.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,479430000.0,149500000.0,0.0,628930000.0,15631.0,74750.0,0.0,0.17294564122990452,0.8270543587700955,0.0,43798.59000003338,0.0,True,
NE,TRIBAL_FRIENDLY,10069.0,0.0,0.0,0.0,44800.0,0.0,2589.0,3913.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,307810000.0,97426000.0,0.0,405236000.0,12658.0,48713.0,0.0,0.20625376806635057,0.7937462319336495,0.0,45070.410000026226,0.0,True,
NV,TRIBAL_FRIENDLY,12498.0,0.0,0.0,547.0,7392.0,0.0,2914.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,401860000.0,14784000.0,0.0,416644000.0,15959.0,7392.0,0.0,0.6834396813840949,0.3165603186159051,0.0,22229.740000009537,0.0,True,
NH,TRIBAL_FRIENDLY,10332.0,0.0,0.0,1003.0,6478.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,183560000.0,12956000.0,0.0,196516000.0,11335.0,6478.0,0.0,0.6363330152136081,0.363666984786392,0.0,44278.96999999881,0.0,True,
NJ,TRIBAL_FRIENDLY,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,199540000.0,0.0,0.0,199540000.0,15593.0,0.0,0.0,1.0,0.0,0.0,64149548.650000006,0.0,True,
NM,TRIBAL_FRIENDLY,35520.0,0.0,0.0,0.0,34043.0,0.0,2985.0,6622.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,594000000.0,81330000.0,0.0,675330000.0,38505.0,40665.0,0.0,0.4863584691170898,0.5136415308829102,0.0,42312.0,0.0,True,
NY,TRIBAL_FRIENDLY,60701.0,6518.0,0.0,0.0,24118.0,0.0,0.0,1425.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,607010000.0,57604000.0,0.0,664614000.0,60701.0,32061.0,0.0,0.6543735581380307,0.34562644186196934,0.0,4251.490000009537,0.0,True,
NC,TRIBAL_FRIENDLY,141254.0,37403.0,0.0,0.0,35228.0,0.0,0.0,6296.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1412540000.0,120451000.0,0.0,1532991000.0,141254.0,78927.0,0.0,0.6415358273420504,0.3584641726579496,0.0,8481.150000095367,0.0,True,
ND,TRIBAL_FRIENDLY,155.0,0.0,0.0,866.0,1825.0,0.0,696.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,126510000.0,3650000.0,0.0,130160000.0,1717.0,1825.0,0.0,0.4847543760587239,0.5152456239412762,0.0,2815.1200000047684,0.0,True,
OH,TRIBAL_FRIENDLY,73112.0,42463.0,0.0,0.0,10050.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,731120000.0,62563000.0,0.0,793683000.0,73112.0,52513.0,0.0,0.5819860696517413,0.41801393034825873,0.0,5107.629999995232,0.0,True,
OK,TRIBAL_FRIENDLY,69830.0,789.0,0.0,0.0,44322.0,0.0,0.0,4849.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,698300000.0,99131000.0,0.0,797431000.0,69830.0,49960.0,0.0,0.5829368060773019,0.41706319392269803,0.0,4691.25,0.0,True,
OR,TRIBAL_FRIENDLY,37017.0,0.0,1.0,0.0,63392.0,0.0,2133.0,10658.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,540810000.0,148100000.0,1500.0,688911500.0,39150.0,74050.0,1.0,0.34584500136924584,0.6541461647865302,8.833844223990955e-06,3432.1699999570847,0.0,True,
PA,TRIBAL_FRIENDLY,103795.0,60546.0,0.0,0.0,31356.0,0.0,0.0,283.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1037950000.0,123824000.0,0.0,1161774000.0,103795.0,92185.0,0.0,0.5296203694254515,0.4703796305745484,0.0,4272.410000085831,0.0,True,
RI,TRIBAL_FRIENDLY,2494.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,27420000.0,0.0,0.0,27420000.0,2525.0,0.0,0.0,1.0,0.0,0.0,81298820.75,0.0,True,
SC,TRIBAL_FRIENDLY,52257.0,19736.0,0.0,0.0,4596.0,0.0,0.0,18.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,522570000.0,28964000.0,0.0,551534000.0,52257.0,24350.0,0.0,0.6821439294059289,0.31785607059407106,0.0,1983.0499999523163,0.0,True,
SD,TRIBAL_FRIENDLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Infeasible
TN,TRIBAL_FRIENDLY,76878.0,18522.0,0.0,0.0,13008.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,768780000.0,44538000.0,0.0,813318000.0,76878.0,31530.0,0.0,0.7091543059552801,0.29084569404471994,0.0,1680.2200000286102,0.0,True,
TX,TRIBAL_FRIENDLY,304581.0,4765.0,0.0,0.0,123301.0,0.0,0.0,7716.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,3045810000.0,266799000.0,0.0,3312609000.0,304581.0,135782.0,0.0,0.6916589268399025,0.30834107316009746,0.0,7455.449999809265,0.0,True,
UT,TRIBAL_FRIENDLY,24063.0,0.0,0.0,325.0,18580.0,0.0,0.0,6782.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,266630000.0,50724000.0,0.0,317354000.0,24388.0,25362.0,0.0,0.4902110552763819,0.5097889447236181,0.0,45742.0,0.0,True,
VT,TRIBAL_FRIENDLY,15900.0,0.0,0.0,333.0,21624.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,185640000.0,43248000.0,0.0,228888000.0,16233.0,21624.0,0.0,0.428797844520168,0.571202155479832,0.0,25019.080000013113,0.0,True,
VA,TRIBAL_FRIENDLY,131190.0,86617.0,0.0,0.0,41486.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1311900000.0,169589000.0,0.0,1481489000.0,131190.0,128103.0,0.0,0.5059527252953223,0.49404727470467774,0.0,573.0,0.0,True,
WA,TRIBAL_FRIENDLY,96641.0,9832.0,0.0,0.0,97532.0,0.0,0.0,28216.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,966410000.0,261328000.0,0.0,1227738000.0,96641.0,135580.0,0.0,0.41615960658166146,0.5838403934183386,0.0,4066.2999999523163,0.0,True,
WV,TRIBAL_FRIENDLY,115002.0,4644.0,0.0,0.0,28065.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1150020000.0,60774000.0,0.0,1210794000.0,115002.0,32709.0,0.0,0.7785608383938908,0.2214391616061092,0.0,6970.0,0.0,True,
WI,TRIBAL_FRIENDLY,77512.0,36399.0,0.0,0.0,89703.0,0.0,0.0,32448.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,775120000.0,280701000.0,0.0,1055821000.0,77512.0,158550.0,0.0,0.32835441536545484,0.6716455846345452,0.0,2573.710000038147,0.0,True,
WY,TRIBAL_FRIENDLY,19674.0,0.0,1.0,0.0,30628.0,0.0,1111.0,498.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,285620000.0,62252000.0,1500.0,347873500.0,20785.0,31126.0,1.0,0.4003891200493142,0.5995916165819078,1.9263368777931886e-05,4421.2699999809265,0.0,True,
AL,URBAN_RURAL_FRIENDLY,169049.0,0.0,0.0,37310.0,0.0,0.0,920.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,842527800.0,0.0,0.0,842527800.0,207279.0,0.0,0.0,1.0,0.0,0.0,558694101.77,0.0,True,
AK,URBAN_RURAL_FRIENDLY,5043.0,0.0,0.0,78993.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,801024600.0,0.0,0.0,801024600.0,84036.0,0.0,0.0,1.0,0.0,0.0,216115072.41999996,0.0,True,
AZ,URBAN_RURAL_FRIENDLY,92604.0,0.0,0.0,69186.0,0.0,0.0,373.0,15238.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,935126800.0,57904400.0,0.0,993031200.0,162163.0,15238.0,0.0,0.9141042045986212,0.0858957954013788,0.0,81031.37000000477,0.0,True,
AR,URBAN_RURAL_FRIENDLY,80112.0,0.0,0.0,22595.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,402196400.0,0.0,0.0,402196400.0,102707.0,0.0,0.0,1.0,0.0,0.0,622107593.86,0.0,True,
CA,URBAN_RURAL_FRIENDLY,118350.0,0.0,0.0,97666.0,0.0,0.0,4611.0,36389.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1725796000.0,138278200.0,0.0,1864074200.0,220627.0,36389.0,0.0,0.8584173747937871,0.14158262520621284,0.0,62308.93000006676,0.0,True,
CO,URBAN_RURAL_FRIENDLY,51123.0,0.0,0.0,64197.0,0.0,0.0,572.0,2993.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,815072600.0,11373400.0,0.0,826446000.0,115892.0,2993.0,0.0,0.974824410144257,0.025175589855742943,0.0,76650.40999996662,0.0,True,
CT,URBAN_RURAL_FRIENDLY,4618.0,0.0,0.0,457.0,0.0,0.0,4.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,15153600.0,0.0,0.0,15153600.0,5079.0,0.0,0.0,1.0,0.0,0.0,129027192.71000001,0.0,True,
DE,URBAN_RURAL_FRIENDLY,5959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,13109800.0,0.0,0.0,13109800.0,5959.0,0.0,0.0,1.0,0.0,0.0,94638584.66,0.0,True,
DC,URBAN_RURAL_FRIENDLY,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,217800.0,0.0,0.0,217800.0,99.0,0.0,0.0,1.0,0.0,0.0,100476986.93,0.0,True,
FL,URBAN_RURAL_FRIENDLY,209911.0,0.0,0.0,27126.0,0.0,0.0,3919.0,5644.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1148478200.0,21447200.0,0.0,1169925400.0,240956.0,5644.0,0.0,0.9771127331711273,0.02288726682887267,0.0,21992.700000047684,0.0,True,
GA,URBAN_RURAL_FRIENDLY,177348.0,0.0,0.0,19705.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,587215600.0,0.0,0.0,587215600.0,197053.0,0.0,0.0,1.0,0.0,0.0,719998771.3,0.0,True,
HI,URBAN_RURAL_FRIENDLY,44093.0,0.0,0.0,2283.0,29646.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,119834600.0,29646000.0,0.0,149480600.0,46376.0,29646.0,0.0,0.610033937544395,0.38996606245560494,0.0,3893.5699999928474,0.0,True,
ID,URBAN_RURAL_FRIENDLY,30701.0,0.0,0.0,46565.0,8595.0,0.0,0.0,10911.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,533192200.0,50056800.0,0.0,583249000.0,77266.0,19506.0,0.0,0.7984334311577729,0.2015665688422271,0.0,7249.879999995232,0.0,True,
IL,URBAN_RURAL_FRIENDLY,159623.0,0.0,0.0,25985.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,611020600.0,0.0,0.0,611020600.0,185608.0,0.0,0.0,1.0,0.0,0.0,429400151.5,0.0,True,
IN,URBAN_RURAL_FRIENDLY,106006.0,0.0,0.0,15839.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,391603200.0,0.0,0.0,391603200.0,121845.0,0.0,0.0,1.0,0.0,0.0,476506729.78999996,0.0,True,
IA,URBAN_RURAL_FRIENDLY,43341.0,0.0,0.0,30734.0,8634.0,0.0,0.0,1053.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,402690200.0,12635400.0,0.0,415325600.0,74075.0,9687.0,0.0,0.8843508989756692,0.11564910102433085,0.0,5713.0,0.0,True,
KS,URBAN_RURAL_FRIENDLY,24896.0,0.0,0.0,38180.0,2455.0,0.0,0.0,3342.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,436571200.0,15154600.0,0.0,451725800.0,63076.0,5797.0,0.0,0.9158305867321012,0.08416941326789888,0.0,198.14999997615814,0.0,True,
KY,URBAN_RURAL_FRIENDLY,137039.0,0.0,0.0,34259.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,644075800.0,0.0,0.0,644075800.0,171298.0,0.0,0.0,1.0,0.0,0.0,442096736.8599999,0.0,True,
LA,URBAN_RURAL_FRIENDLY,139815.0,0.0,0.0,15827.0,0.0,0.0,2632.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,744855000.0,0.0,0.0,744855000.0,158274.0,0.0,0.0,1.0,0.0,0.0,610699552.94,0.0,True,
ME,URBAN_RURAL_FRIENDLY,22495.0,0.0,0.0,20536.0,8525.0,0.0,0.0,2262.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,254849000.0,17120600.0,0.0,271969600.0,43031.0,10787.0,0.0,0.7995652012337879,0.20043479876621204,0.0,8123.069999992847,0.0,True,
MD,URBAN_RURAL_FRIENDLY,33190.0,0.0,0.0,2886.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,101878000.0,0.0,0.0,101878000.0,36076.0,0.0,0.0,1.0,0.0,0.0,165860400.71,0.0,True,
MA,URBAN_RURAL_FRIENDLY,8066.0,0.0,0.0,518.0,0.0,0.0,55.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,28755200.0,0.0,0.0,28755200.0,8639.0,0.0,0.0,1.0,0.0,0.0,118667264.38999999,0.0,True,
MI,URBAN_RURAL_FRIENDLY,131409.0,0.0,0.0,67281.0,0.0,0.0,4894.0,20686.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1480673800.0,78606800.0,0.0,1559280600.0,203584.0,20686.0,0.0,0.9077629642841218,0.09223703571587819,0.0,81879.28999996185,0.0,True,
MN,URBAN_RURAL_FRIENDLY,40929.0,0.0,0.0,47750.0,3197.0,0.0,0.0,21341.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,567543800.0,84292800.0,0.0,651836600.0,88679.0,24538.0,0.0,0.7832657639753747,0.21673423602462527,0.0,2768.2000000476837,0.0,True,
MS,URBAN_RURAL_FRIENDLY,111794.0,0.0,0.0,22448.0,0.0,0.0,6062.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1112998800.0,0.0,0.0,1112998800.0,140304.0,0.0,0.0,1.0,0.0,0.0,90562763.04999995,0.0,True,
MO,URBAN_RURAL_FRIENDLY,133646.0,0.0,0.0,62892.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,922941200.0,0.0,0.0,922941200.0,196538.0,0.0,0.0,1.0,0.0,0.0,813361508.3900001,0.0,True,
MT,URBAN_RURAL_FRIENDLY,11015.0,0.0,0.0,53366.0,9900.0,0.0,0.0,16100.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,557893000.0,71080000.0,0.0,628973000.0,64381.0,26000.0,0.0,0.7123289186886624,0.28767108131133756,0.0,798.5900000333786,0.0,True,
NE,URBAN_RURAL_FRIENDLY,10069.0,0.0,0.0,34846.0,9954.0,0.0,0.0,6502.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,370611800.0,34661600.0,0.0,405273400.0,44915.0,16456.0,0.0,0.7318603249091591,0.26813967509084097,0.0,7670.410000026226,0.0,True,
NV,URBAN_RURAL_FRIENDLY,12498.0,0.0,0.0,7939.0,0.0,0.0,2914.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,415769600.0,0.0,0.0,415769600.0,23351.0,0.0,0.0,1.0,0.0,0.0,896629.7400000095,0.0,True,
NH,URBAN_RURAL_FRIENDLY,10332.0,0.0,0.0,7481.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,97540400.0,0.0,0.0,97540400.0,17813.0,0.0,0.0,1.0,0.0,0.0,99019878.97,0.0,True,
NJ,URBAN_RURAL_FRIENDLY,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,39164000.0,0.0,0.0,39164000.0,15593.0,0.0,0.0,1.0,0.0,0.0,224525548.65,0.0,True,
NM,URBAN_RURAL_FRIENDLY,35520.0,0.0,0.0,34043.0,0.0,0.0,2155.0,7452.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,647004000.0,28317600.0,0.0,675321600.0,71718.0,7452.0,0.0,0.9058734369079197,0.09412656309208034,0.0,50712.0,0.0,True,
NY,URBAN_RURAL_FRIENDLY,67219.0,0.0,0.0,24118.0,0.0,0.0,1425.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,540111800.0,0.0,0.0,540111800.0,92762.0,0.0,0.0,1.0,0.0,0.0,124506451.49000001,0.0,True,
NC,URBAN_RURAL_FRIENDLY,178657.0,0.0,0.0,35228.0,0.0,0.0,6296.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1412701400.0,0.0,0.0,1412701400.0,220181.0,0.0,0.0,1.0,0.0,0.0,120298081.1500001,0.0,True,
ND,URBAN_RURAL_FRIENDLY,155.0,0.0,0.0,2691.0,0.0,0.0,696.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,101027000.0,0.0,0.0,101027000.0,3542.0,0.0,0.0,1.0,0.0,0.0,29135815.120000005,0.0,True,
